tf_hgnc_symbol,ensembl_gene_id,mapped_model_id,model_collection,cross_exp_pearsonr,within_exp_pearsonr,snpselex_first_batch_pearsonr,snpselex_novel_batch_pearsonr,mapping_type
MNX1,ENSG00000130675,LHX1_eDBD_TAACTG40NGTA_KO_yin2017_0_4_7mer,primary,0.8129312007939045,0.6870891970697459,,,CIS-BP
MNX1,ENSG00000130675,LHX4_FL_TGGCAC40NAAG_KX_yin2017_0_1_7mer,secondary-novel-batch,,0.7895206927352209,0.5025741317135726,0.5981185273692692,CIS-BP
MNX1,ENSG00000130675,LHX4_FL_TGGCAC40NAAG_KX_yin2017_0_4_7mer,primary,0.7707039034361773,0.8842614449085009,,,CIS-BP
MNX1,ENSG00000130675,LHX5_FL_TTCTTG40NTGC_KW_yin2017_0_4_7mer,primary,0.9351515587061696,0.8951093598763542,,,CIS-BP
MNX1,ENSG00000130675,MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,0.7378146374143509,0.8621169843925728,,,CIS-BP
MNX1,ENSG00000130675,MEOX1_FL_TAAGCA40NGTC_KX_yin2017_0_1_6mer,secondary-novel-batch,,0.8436238651073408,,0.3308515471953592,CIS-BP
MNX1,ENSG00000130675,MEOX2_FL_TACGGG40NCTT_KX_yin2017_0_4_7mer,secondary-first-batch,,0.9186176586460442,0.5362394176246621,0.6033023681118636,CIS-BP
MNX1,ENSG00000130675,MEOX2_NA_TAGTTT30NTTT_AI_jolma2013_0_3_7mer,primary,0.8250276680485992,0.8434239803826213,,,CIS-BP
MNX1,ENSG00000130675,MIXL1_FL_TATAGT40NAGG_KW_yin2017_0_1_7mer,secondary-novel-batch,,0.8355287558249889,0.5467715264985922,0.5054571938475009,CIS-BP
MNX1,ENSG00000130675,MIXL1_NA_TGATTT20NTTA_ESAE_yang2017_0_3_7mer,primary,0.8970458078414176,0.8717598177638778,,,CIS-BP
MNX1,ENSG00000130675,MNX1_eDBD_TTGGCA40NTCG_KO_yin2017_0_3_7mer,primary,0.5236811637399051,0.8815226063586873,,,cognate
MNX1,ENSG00000130675,MSX1_eDBD_TACTGG40NGGA_KO_yin2017_0_3_7mer,primary,0.8517067201150309,0.8070451389973571,,,CIS-BP
MNX1,ENSG00000130675,MSX2_eDBD_TAACTC40NGTC_KR_yin2017_0_1_7mer,secondary-novel-batch,,0.9009470150578491,,0.3255700076078865,CIS-BP
MNX1,ENSG00000130675,MSX2_NA_TGCGGG20NGA_ESW_yang2017_0_3_7mer,primary,0.8888548369743979,0.7553019731668049,,,CIS-BP
MNX1,ENSG00000130675,NOTO_NA_TGCGTT30NTGC_AI_jolma2013_0_4_7mer,primary,0.6687033360192944,0.8535169824145455,,,CIS-BP
MNX1,ENSG00000130675,PDX1_eDBD_TGCCCT40NTCG_KO_yin2017_0_1_7mer,secondary-novel-batch,,0.8333947312035038,,0.6357657953966259,CIS-BP
MNX1,ENSG00000130675,PDX1_NA_TGGAAT30NAAT_AI_jolma2013_0_4_7mer,primary,0.8347009400969707,0.8310941747868187,,,CIS-BP
MNX1,ENSG00000130675,PHOX2A_eDBD_TTCGGG40NGAG_KR_yin2017_0_4_7mer,primary,0.8584680882448142,0.8651336976362987,,,CIS-BP
MNX1,ENSG00000130675,PHOX2A_NA_TGACTC20NGA_ESY_yang2017_0_2_7mer,secondary-novel-batch,,0.8291532898920936,,0.7242696390671763,CIS-BP
MNX1,ENSG00000130675,PHOX2B_NA_TGCTGT20NGA_ESAE_yang2017_1_3_7mer,primary,0.829272090176549,0.8732740435617239,,,CIS-BP
MNX1,ENSG00000130675,PROP1_NA_TGTATT20NGA_ESAE_yang2017_0_4_7mer,primary,0.8218808288777396,0.7452592959213701,,,CIS-BP
MNX1,ENSG00000130675,PRRX1_NA_TTCCCC20NTA_ESAD_yang2017_0_3_7mer,primary,0.9520428524345802,0.9087643300645869,,,CIS-BP
MNX1,ENSG00000130675,PRRX2_FL_TAGGAC40NACA_KV_yin2017_0_3_7mer,primary,0.8084553470464967,0.9323535948864584,,,CIS-BP
MNX1,ENSG00000130675,RAX_eDBD_TTGCTC40NGAA_KO_yin2017_0_1_7mer,secondary-novel-batch,,0.8679051957553606,0.6435739017062819,0.7050308477639793,CIS-BP
MNX1,ENSG00000130675,RAX_eDBD_TTGCTC40NGAA_KO_yin2017_0_2_7mer,secondary-first-batch,,0.9002142601699936,0.651797053253476,0.6971496196730604,CIS-BP
MNX1,ENSG00000130675,RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,0.6781704524587489,0.6022897765133772,,,CIS-BP
MNX1,ENSG00000130675,RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,0.9418949842308268,0.9139712440426994,,,CIS-BP
MNX1,ENSG00000130675,SHOX_eDBD_TCCGTC40NGTT_KT_yin2017_1_2_7mer,primary,0.9328738204448879,0.937440626773633,,,CIS-BP
MNX1,ENSG00000130675,SHOX_eDBD_TTTAGC40NGAC_KT_yin2017_0_1_7mer,secondary-novel-batch,,0.9023876534988577,0.7703297981681406,0.7528270337408336,CIS-BP
MNX1,ENSG00000130675,SHOX_eDBD_TTTAGC40NGAC_KT_yin2017_0_2_7mer,secondary-first-batch,,0.9146275850738412,0.7724837332861192,0.7453955606393864,CIS-BP
MNX1,ENSG00000130675,SHOX2_NA_TACGTC20NTGC_ESY_yang2017_0_3_7mer,primary,0.9556455782388913,0.8567779779583005,,,CIS-BP
MNX1,ENSG00000130675,UNCX_NA_TGCAAG20NGA_ESAF_yang2017_1_3_7mer,primary,0.9124364079273507,0.8984194606920501,,,CIS-BP
MNX1,ENSG00000130675,VAX1_eDBD_TGTCTT40NTTC_KO_yin2017_0_4_7mer,primary,0.9219561256341389,0.9366529763009266,,,CIS-BP
MNX1,ENSG00000130675,VAX2_eDBD_TCGACC40NCCT_KAN_yin2017_0_2_7mer,secondary-novel-batch,,0.9280459916575814,0.7419177544735539,0.5952561012087975,CIS-BP
MNX1,ENSG00000130675,VAX2_FL_TGTCGA40NGCA_KX_yin2017_0_3_7mer,primary,0.9187708973014591,0.9362133477425147,,,CIS-BP
MNX1,ENSG00000130675,VENTX_FL_TATGGA40NAGA_KW_yin2017_0_1_7mer,secondary-novel-batch,,0.9071401914449785,0.5128298392230028,0.5363940811372023,CIS-BP
MNX1,ENSG00000130675,VENTX_FL_TATGGA40NAGA_KW_yin2017_1_3_7mer,primary,0.6559005760139878,0.947411852674177,,,CIS-BP
MNX1,ENSG00000130675,VSX1_FL_TTAGGA40NTCT_KAE_yin2017_0_3_7mer,primary,0.9199596051742749,0.9463186710421775,,,CIS-BP
MNX1,ENSG00000130675,VSX2_eDBD_TTTGTT40NTAT_KO_yin2017_0_4_7mer,primary,0.9185277819866103,0.894226430630058,,,CIS-BP
MSANTD1,ENSG00000188981,MSANTD1_DBD_AA40NGTGGTG_YWCB_jolma2025_0_2_7mer,primary,0.8055260519852592,0.8738622142780003,,,cognate
MSANTD4,ENSG00000170903,MSANTD4_FL_AT40NCCTTGG_YWL_jolma2025_0_4_7mer,primary,0.7685535141851929,0.9007703018512758,,,cognate
MSC,ENSG00000178860,MSC_eDBD_TACTTA40NCTA_KR_yin2017_0_4_7mer,primary,0.6455766725314452,0.811862275714873,,,cognate
MSC,ENSG00000178860,MSC_eDBD_TGAATC40NGTA_KR_yin2017_0_1_7mer,secondary-novel-batch,,0.49668497687147983,0.8048308715756188,0.326024127813786,cognate
MSC,ENSG00000178860,MSC_FL_TGAATC40NGTA_KV_yin2017_0_3_7mer,secondary-first-batch,,0.910025854103304,0.8221923544707902,0.3201407987753576,cognate
MSC,ENSG00000178860,TCF21_eDBD_TAAGGG40NACC_KR_yin2017_0_1_6mer,secondary-novel-batch,,0.6104523843428201,,0.358861779436568,CIS-BP
MSC,ENSG00000178860,TCF21_NA_TCCGTG20NTGC_ESZ_yang2017_0_4_7mer,primary,0.7612768027406439,0.6754004355487108,,,CIS-BP
MSGN1,ENSG00000151379,MSGN1_eDBD_TTCTTG40NTGC_KO_yin2017_0_3_7mer,primary,0.9454986133060895,0.8203891050481119,,,cognate
MSX1,ENSG00000163132,ALX1_NA_TAAAGC20NCG_ESZ_yang2017_0_2_7mer,primary,0.9159072262889877,0.9243254242679831,,,CIS-BP
MSX1,ENSG00000163132,ALX3_eDBD_TGCTCC40NCCG_KO_yin2017_0_4_7mer,primary,0.8973762106973114,0.8977566200938389,,,CIS-BP
MSX1,ENSG00000163132,ALX4_eDBD_TGCGTA40NTCA_KW_yin2017_0_4_7mer,primary,0.8881346708648697,0.8462360346310192,,,CIS-BP
MSX1,ENSG00000163132,ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,,0.8722121025742563,0.4987867688140423,0.6785928020278328,CIS-BP
MSX1,ENSG00000163132,ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,0.7534995898564554,0.9171430223259835,,,CIS-BP
MSX1,ENSG00000163132,BARHL1_eDBD_TTAGCG40NAGA_KT_yin2017_0_4_7mer,primary,0.8788467504283809,0.9141625957759754,,,CIS-BP
MSX1,ENSG00000163132,BARHL1_NA_TCAGTC20NCG_AC_jolma2013_0_2_7mer,secondary-novel-batch,,0.8912040960394787,0.4723225498545066,0.1713009828028022,CIS-BP
MSX1,ENSG00000163132,BARHL2_eDBD_TAAAGA40NTCC_KT_yin2017_0_1_7mer,secondary-novel-batch,,0.9133073681694525,,0.5134699288175507,CIS-BP
MSX1,ENSG00000163132,BARHL2_NA_TATTGT20NGTG_ESAC_yang2017_0_2_7mer,primary,0.9001552224762635,0.8954624890881817,,,CIS-BP
MSX1,ENSG00000163132,BARX1_NA_TATTCG20NCTG_ESAC_yang2017_0_3_7mer,primary,0.9418851820211688,0.8751092958722444,,,CIS-BP
MSX1,ENSG00000163132,BARX2_FL_TAGTTA40NGTG_KZ_yin2017_0_4_7mer,primary,0.9131715877080402,0.8778648491532985,,,CIS-BP
MSX1,ENSG00000163132,BSX_NA_TATGAA20NCG_ESY_yang2017_0_3_7mer,primary,0.8781801775939713,0.8790015682419852,,,CIS-BP
MSX1,ENSG00000163132,DLX1_eDBD_TGGTCA40NGTG_KT_yin2017_0_3_7mer,secondary-first-batch,,0.940077108969953,0.6698623463187506,0.7250076165258095,CIS-BP
MSX1,ENSG00000163132,DLX1_NA_TGAGAT20NCG_P_jolma2013_0_5_7mer,primary,0.819278951456106,0.9010816418551758,,,CIS-BP
MSX1,ENSG00000163132,DLX2_eDBD_TGTCTG40NAGG_KP_yin2017_0_4_7mer,primary,0.924200590767745,0.9326544571393518,,,CIS-BP
MSX1,ENSG00000163132,DLX3_eDBD_TCCAGC40NGGC_KN_yin2017_0_3_7mer,primary,0.9433091761809725,0.927871549438285,,,CIS-BP
MSX1,ENSG00000163132,DLX3_FL_TGGAGA40NCCA_KW_yin2017_1_4_7mer,secondary-first-batch,,0.920435986225256,0.3964169309403371,0.436603284176275,CIS-BP
MSX1,ENSG00000163132,DLX4_eDBD_TCGAGT40NACT_KT_yin2017_0_3_7mer,primary,0.8869489091707502,0.9383138620558912,,,CIS-BP
MSX1,ENSG00000163132,DLX4_NA_TCTTCT20NGA_ESAC_yang2017_0_3_7mer,secondary-novel-batch,,0.8481328186218424,0.593564357195993,0.7557546162206471,CIS-BP
MSX1,ENSG00000163132,DLX5_eDBD_TCATGT40NCTG_KT_yin2017_0_3_7mer,primary,0.8583190531701406,0.9461647993936503,,,CIS-BP
MSX1,ENSG00000163132,DLX6_eDBD_TGGTGG40NTAA_KR_yin2017_0_3_7mer,primary,0.9183170191090276,0.8930025043364515,,,CIS-BP
MSX1,ENSG00000163132,DLX6_NA_TGCGGG20NGA_Y_jolma2013_0_3_6mer,secondary-novel-batch,,0.85080218979343,,0.2443602346947712,CIS-BP
MSX1,ENSG00000163132,DRGX_eDBD_TACTAC40NGCC_KO_yin2017_2_4_6mer,secondary-first-batch,,0.8790941156014201,0.2074021797856017,0.5911635232566489,CIS-BP
MSX1,ENSG00000163132,DRGX_eDBD_TTGAAG40NCTC_KO_yin2017_0_4_7mer,primary,0.9201054575381796,0.9239432088803681,,,CIS-BP
MSX1,ENSG00000163132,EMX1_eDBD_TTAGCA40NGGT_KO_yin2017_0_4_7mer,primary,0.9049411778697647,0.908952886328186,,,CIS-BP
MSX1,ENSG00000163132,EMX1_FL_TAAGAT40NATG_KW_yin2017_0_1_7mer,secondary-novel-batch,,0.8541554136187783,0.7226870872121413,0.5797573367639302,CIS-BP
MSX1,ENSG00000163132,EMX2_NA_TGGTTC30NTTT_ESAI_yang2017_0_4_7mer,primary,0.8871059362383535,0.7804380278548648,,,CIS-BP
MSX1,ENSG00000163132,EN1_eDBD_TATATA40NGCT_KR_yin2017_0_1_6mer,secondary-novel-batch,,0.7756097892951888,,0.2361496427723397,CIS-BP
MSX1,ENSG00000163132,EN1_NA_TGACCT20NCCA_W_jolma2013_0_3_7mer,primary,0.8015038750384417,0.8181719856359604,,,CIS-BP
MSX1,ENSG00000163132,EN2_eDBD_TGGCCT40NTAT_KS_yin2017_0_1_7mer,secondary-novel-batch,,0.8492692270586448,0.4380812796314686,0.4568114593810642,CIS-BP
MSX1,ENSG00000163132,EN2_NA_TGCCAT20NGA_ESAE_yang2017_0_4_7mer,primary,0.7234481147663661,0.7704304220534207,,,CIS-BP
MSX1,ENSG00000163132,ESX1_eDBD_TTGTTC40NAAG_KAN_yin2017_0_4_7mer,primary,0.9237636623740386,0.9066494259625154,,,CIS-BP
MSX1,ENSG00000163132,EVX1_eDBD_TTAGTG40NACC_KO_yin2017_0_1_7mer,secondary-novel-batch,,0.9086977082508922,0.5033085691409657,0.6230324449456011,CIS-BP
MSX1,ENSG00000163132,EVX1_eDBD_TTAGTG40NACC_KO_yin2017_0_4_7mer,secondary-first-batch,,0.9252861143094184,0.513846311009126,0.5958653125723911,CIS-BP
MSX1,ENSG00000163132,EVX1_NA_TGGGAC20NAGT_Z_jolma2013_0_3_7mer,primary,0.8862722909755149,0.866566050245522,,,CIS-BP
MSX1,ENSG00000163132,EVX2_NA_TCAAGG20NGAA_ESY_yang2017_0_3_7mer,primary,0.9514370529389834,0.885097941492461,,,CIS-BP
MSX1,ENSG00000163132,GBX1_NA_TAGTCC20NCG_ESY_yang2017_0_3_7mer,primary,0.937062960062988,0.8263113749529007,,,CIS-BP
MSX1,ENSG00000163132,GBX2_FL_TGGTGG40NTAA_KV_yin2017_0_4_7mer,secondary-first-batch,,0.9439403154924104,0.6815479064316594,0.6795169251157347,CIS-BP
MSX1,ENSG00000163132,GBX2_NA_TCCCGA20NGCC_ESY_yang2017_0_2_7mer,primary,0.812452389000987,0.8601766852704755,,,CIS-BP
MSX1,ENSG00000163132,GSX1_eDBD_TCATGT40NCTG_KO_yin2017_0_4_7mer,primary,0.6500245797910436,0.9070695596899745,,,CIS-BP
MSX1,ENSG00000163132,GSX2_eDBD_TTCGAA40NGAC_KO_yin2017_0_3_7mer,primary,0.8596840941811197,0.8850919786898052,,,CIS-BP
MSX1,ENSG00000163132,HESX1_NA_TCTTCT20NCTG_ESZ_yang2017_0_4_7mer,primary,0.7984953239568686,0.6662391973014219,,,CIS-BP
MSX1,ENSG00000163132,HESX1_NA_TCTTCT20NCTG_ESZ_yang2017_2_3_6mer,secondary-first-batch,,0.5817940282172837,0.6381229690336373,0.1860075799908646,CIS-BP
MSX1,ENSG00000163132,HMX1_eDBD_TCCTCA40NAAC_KO_yin2017_0_4_7mer,primary,0.7165731182331991,0.8681864221703334,,,CIS-BP
MSX1,ENSG00000163132,HMX1_NA_TCGCCA20NCCT_ESZ_yang2017_2_3_7mer,secondary-novel-batch,,0.6038047558321575,,0.6496150442610124,CIS-BP
MSX1,ENSG00000163132,HMX2_eDBD_TGAAAT40NCAA_KO_yin2017_0_4_7mer,primary,0.8789066859915438,0.8975442787430299,,,CIS-BP
MSX1,ENSG00000163132,HMX2_NA_TAGTGG20NCG_ESY_yang2017_1_4_7mer,secondary-novel-batch,,0.8443975362974867,0.3322760883333006,0.6583378375616251,CIS-BP
MSX1,ENSG00000163132,HMX3_NA_TGCACT30NCAC_ESAI_yang2017_0_4_7mer,primary,0.9039455305095568,0.8286053092500735,,,CIS-BP
MSX1,ENSG00000163132,HOXA1_FL_TGACAA40NACT_KX_yin2017_1_4_7mer,primary,0.8425327340810443,0.8933337057667292,,,CIS-BP
MSX1,ENSG00000163132,HOXA2_eDBD_TAGTCT40NGCA_KN_yin2017_0_2_7mer,secondary-first-batch,,0.944521921318447,0.5245239487887176,0.3813367141115274,CIS-BP
MSX1,ENSG00000163132,HOXA2_NA_TTATTA20NTA_ESAF_yang2017_0_3_7mer,primary,0.9249272991699955,0.8946400896818688,,,CIS-BP
MSX1,ENSG00000163132,HOXA3_FL_TCCGGT40NTCT_KK_nitta2015_1_3_7mer,primary,0.9450679477386839,0.9052129762217558,,,CIS-BP
MSX1,ENSG00000163132,HOXB1_eDBD_TGCACA40NATA_KO_yin2017_0_4_7mer,primary,0.767839522551031,0.7265739070026823,,,CIS-BP
MSX1,ENSG00000163132,HOXB2_eDBD_TGGGCC40NGGA_KP_yin2017_0_4_7mer,primary,0.9229896250065728,0.953574036328967,,,CIS-BP
MSX1,ENSG00000163132,HOXB3_NA_TACATT20NTAC_ESY_yang2017_0_3_7mer,primary,0.9034610155064453,0.8044553584922549,,,CIS-BP
MSX1,ENSG00000163132,HOXD1_eDBD_TAGTAG40NGTT_KR_yin2017_0_4_7mer,primary,0.8951807040034894,0.6753146521924562,,,CIS-BP
MSX1,ENSG00000163132,HOXD3_NA_TGCCAT20NCG_P_jolma2013_0_4_7mer,primary,0.8212103171244249,0.7255252756368104,,,CIS-BP
MSX1,ENSG00000163132,ISX_FL_TTCAAG40NGCC_KW_yin2017_0_1_7mer,secondary-novel-batch,,0.9199807472235846,0.7415103264366085,0.57865831128178,CIS-BP
MSX1,ENSG00000163132,ISX_FL_TTCAAG40NGCC_KW_yin2017_0_3_7mer,secondary-first-batch,,0.9379382227291955,0.7566779527582033,0.549491080116355,CIS-BP
MSX1,ENSG00000163132,ISX_NA_TGAGTG20NTGA_ESAE_yang2017_0_3_7mer,primary,0.9152579145114421,0.8312262598930751,,,CIS-BP
MSX1,ENSG00000163132,LBX2_eDBD_TGAAGC40NCTA_KP_yin2017_0_4_7mer,primary,0.8685306395893365,0.9425173062756633,,,CIS-BP
MSX1,ENSG00000163132,LHX1_eDBD_TAACTG40NGTA_KO_yin2017_0_4_7mer,primary,0.8129312007939045,0.6870891970697459,,,CIS-BP
MSX1,ENSG00000163132,LHX2_NA_TCCAGT30NGAC_ESAI_yang2017_0_4_7mer,primary,0.7911305955960539,0.5877654164573487,,,CIS-BP
MSX1,ENSG00000163132,LHX4_FL_TGGCAC40NAAG_KX_yin2017_0_1_7mer,secondary-novel-batch,,0.7895206927352209,0.5025741317135726,0.5981185273692692,CIS-BP
MSX1,ENSG00000163132,LHX4_FL_TGGCAC40NAAG_KX_yin2017_0_4_7mer,primary,0.7707039034361773,0.8842614449085009,,,CIS-BP
MSX1,ENSG00000163132,LHX5_FL_TTCTTG40NTGC_KW_yin2017_0_4_7mer,primary,0.9351515587061696,0.8951093598763542,,,CIS-BP
MSX1,ENSG00000163132,LHX9_eDBD_TGGACG40NAAG_KP_yin2017_0_4_7mer,primary,0.8292023132829975,0.8801537770373723,,,CIS-BP
MSX1,ENSG00000163132,LHX9_eDBD_TTAGCA40NGGT_KP_yin2017_0_1_7mer,secondary-novel-batch,,0.7983311805254699,0.7280225060402774,0.6049056453994016,CIS-BP
MSX1,ENSG00000163132,LHX9_FL_TTTGGT40NCTT_KW_yin2017_0_4_7mer,secondary-first-batch,,0.9075634927122377,0.7296361889482669,0.5906369413306009,CIS-BP
MSX1,ENSG00000163132,MEOX1_DBD_TTAGGG20NTA_KH_nitta2015_1_3_7mer,primary,0.7378146374143509,0.8621169843925728,,,CIS-BP
MSX1,ENSG00000163132,MEOX1_FL_TAAGCA40NGTC_KX_yin2017_0_1_6mer,secondary-novel-batch,,0.8436238651073408,,0.3308515471953592,CIS-BP
MSX1,ENSG00000163132,MEOX2_FL_TACGGG40NCTT_KX_yin2017_0_4_7mer,secondary-first-batch,,0.9186176586460442,0.5362394176246621,0.6033023681118636,CIS-BP
MSX1,ENSG00000163132,MEOX2_NA_TAGTTT30NTTT_AI_jolma2013_0_3_7mer,primary,0.8250276680485992,0.8434239803826213,,,CIS-BP
MSX1,ENSG00000163132,MIXL1_FL_TATAGT40NAGG_KW_yin2017_0_1_7mer,secondary-novel-batch,,0.8355287558249889,0.5467715264985922,0.5054571938475009,CIS-BP
MSX1,ENSG00000163132,MIXL1_NA_TGATTT20NTTA_ESAE_yang2017_0_3_7mer,primary,0.8970458078414176,0.8717598177638778,,,CIS-BP
MSX1,ENSG00000163132,MNX1_eDBD_TTGGCA40NTCG_KO_yin2017_0_3_7mer,primary,0.5236811637399051,0.8815226063586873,,,CIS-BP
MSX1,ENSG00000163132,MSX1_eDBD_TACTGG40NGGA_KO_yin2017_0_3_7mer,primary,0.8517067201150309,0.8070451389973571,,,cognate
MSX1,ENSG00000163132,MSX2_eDBD_TAACTC40NGTC_KR_yin2017_0_1_7mer,secondary-novel-batch,,0.9009470150578491,,0.3255700076078865,CIS-BP
MSX1,ENSG00000163132,MSX2_NA_TGCGGG20NGA_ESW_yang2017_0_3_7mer,primary,0.8888548369743979,0.7553019731668049,,,CIS-BP
MSX1,ENSG00000163132,PDX1_eDBD_TGCCCT40NTCG_KO_yin2017_0_1_7mer,secondary-novel-batch,,0.8333947312035038,,0.6357657953966259,CIS-BP
MSX1,ENSG00000163132,PDX1_NA_TGGAAT30NAAT_AI_jolma2013_0_4_7mer,primary,0.8347009400969707,0.8310941747868187,,,CIS-BP
MSX1,ENSG00000163132,PHOX2A_eDBD_TTCGGG40NGAG_KR_yin2017_0_4_7mer,primary,0.8584680882448142,0.8651336976362987,,,CIS-BP
MSX1,ENSG00000163132,PHOX2A_NA_TGACTC20NGA_ESY_yang2017_0_2_7mer,secondary-novel-batch,,0.8291532898920936,,0.7242696390671763,CIS-BP
MSX1,ENSG00000163132,PHOX2B_NA_TGCTGT20NGA_ESAE_yang2017_1_3_7mer,primary,0.829272090176549,0.8732740435617239,,,CIS-BP
MSX1,ENSG00000163132,PROP1_NA_TGTATT20NGA_ESAE_yang2017_0_4_7mer,primary,0.8218808288777396,0.7452592959213701,,,CIS-BP
MSX1,ENSG00000163132,PRRX1_NA_TTCCCC20NTA_ESAD_yang2017_0_3_7mer,primary,0.9520428524345802,0.9087643300645869,,,CIS-BP
MSX1,ENSG00000163132,PRRX2_FL_TAGGAC40NACA_KV_yin2017_0_3_7mer,primary,0.8084553470464967,0.9323535948864584,,,CIS-BP
MSX1,ENSG00000163132,RAX_eDBD_TTGCTC40NGAA_KO_yin2017_0_1_7mer,secondary-novel-batch,,0.8679051957553606,0.6435739017062819,0.7050308477639793,CIS-BP
MSX1,ENSG00000163132,RAX_eDBD_TTGCTC40NGAA_KO_yin2017_0_2_7mer,secondary-first-batch,,0.9002142601699936,0.651797053253476,0.6971496196730604,CIS-BP
MSX1,ENSG00000163132,RAX_NA_TGGTAG20NATT_Z_jolma2013_0_3_7mer,primary,0.6781704524587489,0.6022897765133772,,,CIS-BP
MSX1,ENSG00000163132,RAXL1_NA_TACTCA20NTA_Q_jolma2013_0_4_7mer,primary,0.9418949842308268,0.9139712440426994,,,CIS-BP
MSX1,ENSG00000163132,SHOX_eDBD_TCCGTC40NGTT_KT_yin2017_1_2_7mer,primary,0.9328738204448879,0.937440626773633,,,CIS-BP
MSX1,ENSG00000163132,SHOX_eDBD_TTTAGC40NGAC_KT_yin2017_0_1_7mer,secondary-novel-batch,,0.9023876534988577,0.7703297981681406,0.7528270337408336,CIS-BP
MSX1,ENSG00000163132,SHOX_eDBD_TTTAGC40NGAC_KT_yin2017_0_2_7mer,secondary-first-batch,,0.9146275850738412,0.7724837332861192,0.7453955606393864,CIS-BP
MSX1,ENSG00000163132,SHOX2_NA_TACGTC20NTGC_ESY_yang2017_0_3_7mer,primary,0.9556455782388913,0.8567779779583005,,,CIS-BP
MSX1,ENSG00000163132,UNCX_NA_TGCAAG20NGA_ESAF_yang2017_1_3_7mer,primary,0.9124364079273507,0.8984194606920501,,,CIS-BP
MSX1,ENSG00000163132,VAX1_eDBD_TGTCTT40NTTC_KO_yin2017_0_4_7mer,primary,0.9219561256341389,0.9366529763009266,,,CIS-BP
MSX1,ENSG00000163132,VAX2_eDBD_TCGACC40NCCT_KAN_yin2017_0_2_7mer,secondary-novel-batch,,0.9280459916575814,0.7419177544735539,0.5952561012087975,CIS-BP
MSX1,ENSG00000163132,VAX2_FL_TGTCGA40NGCA_KX_yin2017_0_3_7mer,primary,0.9187708973014591,0.9362133477425147,,,CIS-BP
MSX1,ENSG00000163132,VSX1_FL_TTAGGA40NTCT_KAE_yin2017_0_3_7mer,primary,0.9199596051742749,0.9463186710421775,,,CIS-BP
MSX1,ENSG00000163132,VSX2_eDBD_TTTGTT40NTAT_KO_yin2017_0_4_7mer,primary,0.9185277819866103,0.894226430630058,,,CIS-BP
MSX2,ENSG00000120149,ALX1_NA_TAAAGC20NCG_ESZ_yang2017_0_2_7mer,primary,0.9159072262889877,0.9243254242679831,,,CIS-BP
MSX2,ENSG00000120149,ALX3_eDBD_TGCTCC40NCCG_KO_yin2017_0_4_7mer,primary,0.8973762106973114,0.8977566200938389,,,CIS-BP
MSX2,ENSG00000120149,ALX4_eDBD_TGCGTA40NTCA_KW_yin2017_0_4_7mer,primary,0.8881346708648697,0.8462360346310192,,,CIS-BP
MSX2,ENSG00000120149,ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,,0.8722121025742563,0.4987867688140423,0.6785928020278328,CIS-BP
MSX2,ENSG00000120149,ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,0.7534995898564554,0.9171430223259835,,,CIS-BP
MSX2,ENSG00000120149,BARHL1_eDBD_TTAGCG40NAGA_KT_yin2017_0_4_7mer,primary,0.8788467504283809,0.9141625957759754,,,CIS-BP
MSX2,ENSG00000120149,BARHL1_NA_TCAGTC20NCG_AC_jolma2013_0_2_7mer,secondary-novel-batch,,0.8912040960394787,0.4723225498545066,0.1713009828028022,CIS-BP
MSX2,ENSG00000120149,BARHL2_eDBD_TAAAGA40NTCC_KT_yin2017_0_1_7mer,secondary-novel-batch,,0.9133073681694525,,0.5134699288175507,CIS-BP
MSX2,ENSG00000120149,BARHL2_NA_TATTGT20NGTG_ESAC_yang2017_0_2_7mer,primary,0.9001552224762635,0.8954624890881817,,,CIS-BP
MSX2,ENSG00000120149,BARX1_NA_TATTCG20NCTG_ESAC_yang2017_0_3_7mer,primary,0.9418851820211688,0.8751092958722444,,,CIS-BP
MSX2,ENSG00000120149,BARX2_FL_TAGTTA40NGTG_KZ_yin2017_0_4_7mer,primary,0.9131715877080402,0.8778648491532985,,,CIS-BP
MSX2,ENSG00000120149,BSX_NA_TATGAA20NCG_ESY_yang2017_0_3_7mer,primary,0.8781801775939713,0.8790015682419852,,,CIS-BP
MSX2,ENSG00000120149,DLX1_eDBD_TGGTCA40NGTG_KT_yin2017_0_3_7mer,secondary-first-batch,,0.940077108969953,0.6698623463187506,0.7250076165258095,CIS-BP
MSX2,ENSG00000120149,DLX1_NA_TGAGAT20NCG_P_jolma2013_0_5_7mer,primary,0.819278951456106,0.9010816418551758,,,CIS-BP
MSX2,ENSG00000120149,DLX2_eDBD_TGTCTG40NAGG_KP_yin2017_0_4_7mer,primary,0.924200590767745,0.9326544571393518,,,CIS-BP
