model_id,model_collection,mapped_tf_hgnc_symbol,mapped_tf_ensembl_gene_id,mapping_type
ARID3A_DBD_TCACAC20NACA_KG_nitta2015_1_3_7mer,primary,ARID3A,ENSG00000116017,cognate
ARID3A_DBD_TCACAC20NACA_KG_nitta2015_1_3_7mer,primary,ARID3B,ENSG00000179361,CIS-BP
ARID3A_DBD_TCACAC20NACA_KG_nitta2015_1_3_7mer,primary,ARID3C,ENSG00000205143,CIS-BP
ARNT2_eDBD_TCTGTC40NCAA_KT_yin2017_0_3_7mer,primary,ARNT,ENSG00000143437,CIS-BP
ARNT2_eDBD_TCTGTC40NCAA_KT_yin2017_0_3_7mer,primary,ARNT2,ENSG00000172379,cognate
ARNTL_NA_TCAAAA20NCG_ESW_yang2017_0_3_7mer,primary,BMAL1,ENSG00000133794,cognate
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,ALX1,ENSG00000180318,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,ALX3,ENSG00000156150,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,ALX4,ENSG00000052850,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,ARX,ENSG00000004848,cognate
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,BARHL1,ENSG00000125492,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,BARHL2,ENSG00000143032,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,BARX1,ENSG00000131668,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,BARX2,ENSG00000043039,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,BSX,ENSG00000188909,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,DLX1,ENSG00000144355,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,DLX2,ENSG00000115844,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,DLX3,ENSG00000064195,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,DLX4,ENSG00000108813,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,DLX5,ENSG00000105880,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,DLX6,ENSG00000006377,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,DRGX,ENSG00000165606,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,EMX1,ENSG00000135638,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,EMX2,ENSG00000170370,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,EN1,ENSG00000163064,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,EN2,ENSG00000164778,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,ESX1,ENSG00000123576,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,EVX1,ENSG00000106038,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,EVX2,ENSG00000174279,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,GBX1,ENSG00000164900,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,GBX2,ENSG00000168505,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,GSX1,ENSG00000169840,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,GSX2,ENSG00000180613,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,HESX1,ENSG00000163666,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,HOXA2,ENSG00000105996,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,HOXA3,ENSG00000105997,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,HOXB2,ENSG00000173917,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,HOXB3,ENSG00000120093,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,HOXD3,ENSG00000128652,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,ISX,ENSG00000175329,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,LBX1,ENSG00000138136,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,LBX2,ENSG00000179528,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,LHX1,ENSG00000273706,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,LHX2,ENSG00000106689,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,LHX3,ENSG00000107187,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,LHX4,ENSG00000121454,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,LHX5,ENSG00000089116,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,LHX6,ENSG00000106852,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,LHX8,ENSG00000162624,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,LHX9,ENSG00000143355,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,LMX1A,ENSG00000162761,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,LMX1B,ENSG00000136944,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,MEOX1,ENSG00000005102,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,MIXL1,ENSG00000185155,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,MNX1,ENSG00000130675,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,MSX1,ENSG00000163132,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,MSX2,ENSG00000120149,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,NKX1-1,ENSG00000235608,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,NKX1-2,ENSG00000229544,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,NOBOX,ENSG00000106410,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,NOTO,ENSG00000214513,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,OTP,ENSG00000171540,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,PDX1,ENSG00000139515,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,PHOX2A,ENSG00000165462,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,PHOX2B,ENSG00000109132,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,PROP1,ENSG00000175325,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,PRRX1,ENSG00000116132,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,PRRX2,ENSG00000167157,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,RAX,ENSG00000134438,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,RAX2,ENSG00000173976,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,SEBOX,ENSG00000274529,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,SHOX,ENSG00000185960,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,SHOX2,ENSG00000168779,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,UNCX,ENSG00000164853,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,VAX1,ENSG00000148704,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,VAX2,ENSG00000116035,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,VSX1,ENSG00000100987,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,VSX2,ENSG00000119614,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,ZFHX2,ENSG00000136367,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_0_1_7mer,secondary-novel-batch,ZFHX3,ENSG00000140836,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,ALX1,ENSG00000180318,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,ALX3,ENSG00000156150,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,ALX4,ENSG00000052850,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,ARX,ENSG00000004848,cognate
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,BARHL1,ENSG00000125492,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,BARHL2,ENSG00000143032,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,BARX1,ENSG00000131668,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,BARX2,ENSG00000043039,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,BSX,ENSG00000188909,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,DLX1,ENSG00000144355,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,DLX2,ENSG00000115844,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,DLX3,ENSG00000064195,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,DLX4,ENSG00000108813,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,DLX5,ENSG00000105880,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,DLX6,ENSG00000006377,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,DRGX,ENSG00000165606,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,EMX1,ENSG00000135638,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,EMX2,ENSG00000170370,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,EN1,ENSG00000163064,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,EN2,ENSG00000164778,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,ESX1,ENSG00000123576,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,EVX1,ENSG00000106038,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,EVX2,ENSG00000174279,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,GBX1,ENSG00000164900,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,GBX2,ENSG00000168505,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,GSX1,ENSG00000169840,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,GSX2,ENSG00000180613,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,HESX1,ENSG00000163666,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,HOXA2,ENSG00000105996,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,HOXA3,ENSG00000105997,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,HOXB2,ENSG00000173917,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,HOXB3,ENSG00000120093,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,HOXD3,ENSG00000128652,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,ISX,ENSG00000175329,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,LBX1,ENSG00000138136,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,LBX2,ENSG00000179528,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,LHX1,ENSG00000273706,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,LHX2,ENSG00000106689,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,LHX3,ENSG00000107187,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,LHX4,ENSG00000121454,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,LHX5,ENSG00000089116,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,LHX6,ENSG00000106852,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,LHX8,ENSG00000162624,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,LHX9,ENSG00000143355,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,LMX1A,ENSG00000162761,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,LMX1B,ENSG00000136944,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,MEOX1,ENSG00000005102,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,MIXL1,ENSG00000185155,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,MNX1,ENSG00000130675,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,MSX1,ENSG00000163132,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,MSX2,ENSG00000120149,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,NKX1-1,ENSG00000235608,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,NKX1-2,ENSG00000229544,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,NOBOX,ENSG00000106410,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,NOTO,ENSG00000214513,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,OTP,ENSG00000171540,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,PDX1,ENSG00000139515,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,PHOX2A,ENSG00000165462,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,PHOX2B,ENSG00000109132,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,PROP1,ENSG00000175325,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,PRRX1,ENSG00000116132,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,PRRX2,ENSG00000167157,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,RAX,ENSG00000134438,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,RAX2,ENSG00000173976,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,SEBOX,ENSG00000274529,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,SHOX,ENSG00000185960,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,SHOX2,ENSG00000168779,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,UNCX,ENSG00000164853,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,VAX1,ENSG00000148704,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,VAX2,ENSG00000116035,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,VSX1,ENSG00000100987,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,VSX2,ENSG00000119614,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,ZFHX2,ENSG00000136367,CIS-BP
ARX_eDBD_TAGCGC40NCGC_KO_yin2017_1_3_7mer,primary,ZFHX3,ENSG00000140836,CIS-BP
ASCL1_eDBD_TGTCTG40NAGG_KAN_yin2017_0_4_7mer,primary,ASCL1,ENSG00000139352,cognate
ASCL1_eDBD_TGTCTG40NAGG_KAN_yin2017_0_4_7mer,primary,ASCL2,ENSG00000183734,CIS-BP
ASCL2_eDBD_TTGCTG40NCTA_KO_yin2017_0_4_7mer,primary,ASCL1,ENSG00000139352,CIS-BP
ASCL2_eDBD_TTGCTG40NCTA_KO_yin2017_0_4_7mer,primary,ASCL2,ENSG00000183734,cognate
ATF2_eDBD_TGAACC40NCCA_KP_yin2017_0_3_7mer,primary,ATF2,ENSG00000115966,cognate
ATF2_eDBD_TGAACC40NCCA_KP_yin2017_0_3_7mer,primary,ATF7,ENSG00000170653,CIS-BP
ATF2_eDBD_TGAACC40NCCA_KP_yin2017_0_3_7mer,primary,CREB5,ENSG00000146592,CIS-BP
ATF3_eDBD_TTGGAC40NGTG_KS_yin2017_0_3_7mer,primary,ATF3,ENSG00000162772,cognate
ATF3_eDBD_TTGGAC40NGTG_KS_yin2017_0_3_7mer,primary,JDP2,ENSG00000140044,CIS-BP
ATF3_FL_TTCATA40NTCA_KAE_yin2017_1_2_7mer,secondary-novel-batch,ATF3,ENSG00000162772,cognate
ATF3_FL_TTCATA40NTCA_KAE_yin2017_1_2_7mer,secondary-novel-batch,JDP2,ENSG00000140044,CIS-BP
ATF4_NA_TGCCGC20NGA_ESZ_yang2017_0_4_7mer,primary,ATF4,ENSG00000128272,cognate
ATF6_eDBD_TGCAAA40NGAA_KS_yin2017_0_4_7mer,primary,ATF6,ENSG00000118217,cognate
ATF6_eDBD_TGCAAA40NGAA_KS_yin2017_0_4_7mer,primary,ATF6B,ENSG00000213676,CIS-BP
ATF6_NA_lib5_20N_rm2017_0_3_7mer,secondary-novel-batch,ATF6,ENSG00000118217,cognate
ATF6_NA_lib5_20N_rm2017_0_3_7mer,secondary-novel-batch,ATF6B,ENSG00000213676,CIS-BP
ATF6B_eDBD_TGCCAC40NGCC_KP_yin2017_0_4_7mer,primary,ATF6,ENSG00000118217,CIS-BP
ATF6B_eDBD_TGCCAC40NGCC_KP_yin2017_0_4_7mer,primary,ATF6B,ENSG00000213676,cognate
ATF6B_eDBD_TTCTGT40NAAC_KP_yin2017_0_1_7mer,secondary-novel-batch,ATF6,ENSG00000118217,CIS-BP
ATF6B_eDBD_TTCTGT40NAAC_KP_yin2017_0_1_7mer,secondary-novel-batch,ATF6B,ENSG00000213676,cognate
ATF6B_eDBD_TTCTGT40NAAC_KP_yin2017_0_3_7mer,secondary-first-batch,ATF6,ENSG00000118217,CIS-BP
ATF6B_eDBD_TTCTGT40NAAC_KP_yin2017_0_3_7mer,secondary-first-batch,ATF6B,ENSG00000213676,cognate
ATF7_eDBD_TGCGTC40NTTA_KP_yin2017_0_4_7mer,primary,ATF2,ENSG00000115966,CIS-BP
ATF7_eDBD_TGCGTC40NTTA_KP_yin2017_0_4_7mer,primary,ATF7,ENSG00000170653,cognate
ATF7_eDBD_TGCGTC40NTTA_KP_yin2017_0_4_7mer,primary,ATF7-NPFF,ENSG00000267281,CIS-BP
ATMIN_FL_CA40NAGCGTA_YWKC_jolma2025_0_3_7mer,primary,ATMIN,ENSG00000166454,cognate
ATOH1_eDBD_TCAGCA40NCTC_KO_yin2017_0_2_7mer,secondary-first-batch,ATOH1,ENSG00000172238,cognate
ATOH1_eDBD_TCTTCG40NGAT_KO_yin2017_0_2_7mer,secondary-novel-batch,ATOH1,ENSG00000172238,cognate
ATOH1_NA_TAGTCC20NCTT_ESZ_yang2017_0_4_7mer,primary,ATOH1,ENSG00000172238,cognate
ATOH7_eDBD_TGTGGG40NAAC_KO_yin2017_0_3_7mer,primary,ATOH7,ENSG00000179774,cognate
BACH2_eDBD_TAGCAT40NAGG_KR_yin2017_0_3_7mer,primary,BACH1,ENSG00000156273,CIS-BP
BACH2_eDBD_TAGCAT40NAGG_KR_yin2017_0_3_7mer,primary,BACH2,ENSG00000112182,cognate
BACH2_eDBD_TTCGAG40NGCG_KR_yin2017_0_2_7mer,secondary-novel-batch,BACH1,ENSG00000156273,CIS-BP
BACH2_eDBD_TTCGAG40NGCG_KR_yin2017_0_2_7mer,secondary-novel-batch,BACH2,ENSG00000112182,cognate
BARHL1_eDBD_TTAGCG40NAGA_KT_yin2017_0_4_7mer,primary,ARX,ENSG00000004848,CIS-BP
BARHL1_eDBD_TTAGCG40NAGA_KT_yin2017_0_4_7mer,primary,BARHL1,ENSG00000125492,cognate
BARHL1_eDBD_TTAGCG40NAGA_KT_yin2017_0_4_7mer,primary,BARHL2,ENSG00000143032,CIS-BP
BARHL1_eDBD_TTAGCG40NAGA_KT_yin2017_0_4_7mer,primary,BARX1,ENSG00000131668,CIS-BP
BARHL1_eDBD_TTAGCG40NAGA_KT_yin2017_0_4_7mer,primary,BARX2,ENSG00000043039,CIS-BP
BARHL1_eDBD_TTAGCG40NAGA_KT_yin2017_0_4_7mer,primary,BSX,ENSG00000188909,CIS-BP
BARHL1_eDBD_TTAGCG40NAGA_KT_yin2017_0_4_7mer,primary,DLX1,ENSG00000144355,CIS-BP
BARHL1_eDBD_TTAGCG40NAGA_KT_yin2017_0_4_7mer,primary,DLX2,ENSG00000115844,CIS-BP
BARHL1_eDBD_TTAGCG40NAGA_KT_yin2017_0_4_7mer,primary,DLX3,ENSG00000064195,CIS-BP
BARHL1_eDBD_TTAGCG40NAGA_KT_yin2017_0_4_7mer,primary,DLX4,ENSG00000108813,CIS-BP
BARHL1_eDBD_TTAGCG40NAGA_KT_yin2017_0_4_7mer,primary,DLX5,ENSG00000105880,CIS-BP
BARHL1_eDBD_TTAGCG40NAGA_KT_yin2017_0_4_7mer,primary,DLX6,ENSG00000006377,CIS-BP
BARHL1_eDBD_TTAGCG40NAGA_KT_yin2017_0_4_7mer,primary,EMX1,ENSG00000135638,CIS-BP
BARHL1_eDBD_TTAGCG40NAGA_KT_yin2017_0_4_7mer,primary,EMX2,ENSG00000170370,CIS-BP
BARHL1_eDBD_TTAGCG40NAGA_KT_yin2017_0_4_7mer,primary,ESX1,ENSG00000123576,CIS-BP
BARHL1_eDBD_TTAGCG40NAGA_KT_yin2017_0_4_7mer,primary,EVX1,ENSG00000106038,CIS-BP
BARHL1_eDBD_TTAGCG40NAGA_KT_yin2017_0_4_7mer,primary,EVX2,ENSG00000174279,CIS-BP
BARHL1_eDBD_TTAGCG40NAGA_KT_yin2017_0_4_7mer,primary,GBX1,ENSG00000164900,CIS-BP
BARHL1_eDBD_TTAGCG40NAGA_KT_yin2017_0_4_7mer,primary,GBX2,ENSG00000168505,CIS-BP
BARHL1_eDBD_TTAGCG40NAGA_KT_yin2017_0_4_7mer,primary,HMX1,ENSG00000215612,CIS-BP
BARHL1_eDBD_TTAGCG40NAGA_KT_yin2017_0_4_7mer,primary,HMX2,ENSG00000188816,CIS-BP
BARHL1_eDBD_TTAGCG40NAGA_KT_yin2017_0_4_7mer,primary,HMX3,ENSG00000188620,CIS-BP
BARHL1_eDBD_TTAGCG40NAGA_KT_yin2017_0_4_7mer,primary,HOXA2,ENSG00000105996,CIS-BP
BARHL1_eDBD_TTAGCG40NAGA_KT_yin2017_0_4_7mer,primary,HOXB2,ENSG00000173917,CIS-BP
BARHL1_eDBD_TTAGCG40NAGA_KT_yin2017_0_4_7mer,primary,LBX1,ENSG00000138136,CIS-BP
BARHL1_eDBD_TTAGCG40NAGA_KT_yin2017_0_4_7mer,primary,LBX2,ENSG00000179528,CIS-BP
BARHL1_eDBD_TTAGCG40NAGA_KT_yin2017_0_4_7mer,primary,MEOX1,ENSG00000005102,CIS-BP
BARHL1_eDBD_TTAGCG40NAGA_KT_yin2017_0_4_7mer,primary,MEOX2,ENSG00000106511,CIS-BP
BARHL1_eDBD_TTAGCG40NAGA_KT_yin2017_0_4_7mer,primary,MNX1,ENSG00000130675,CIS-BP
